candidate_id	registry_id	recovery_page_id	recovery_url_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_m4b1_evidence	status	m6_validation_required	reason
M4B1R2C000069	REG012	M4B1R2P00030	M4B1R2U00036	* Тарифицируется каждый ответ – как автоматически отправленный, так и модерируемый.	https://infosell.tech/dashboard/reply-ai ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000070	REG012	M4B1R2P00030	M4B1R2U00036	Генерации Мои генерации Баланс Операции Автоответы AI-ассистент Фин. ассистент Рефералы L7:	https://infosell.tech/dashboard/reply-ai ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000071	REG012	M4B1R2P00031	M4B1R2U00037	URL https://infosell.tech/dashboard/team is not accessible via this tool.	https://infosell.tech/dashboard/team ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000072	REG016	M4B1R2P00032	M4B1R2U00038	Агент ценообразования Агент коммуникаций Агент рекламы Дживио Экспресс Дашборд SEO Pro Логистика Аналитика Ozon События Аналитика товарной матрицы L5:	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000073	REG016	M4B1R2P00032	M4B1R2U00038	Агент ценообразования Агент коммуникаций Агент рекламы Дживио Экспресс Дашборд SEO Pro Логистика Аналитика Ozon События Аналитика товарной матрицы L5:	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000074	REG016	M4B1R2P00032	M4B1R2U00038	Агент ценообразования Агент коммуникаций Агент рекламы Дживио Экспресс Дашборд SEO Pro Логистика Аналитика Ozon События Аналитика товарной матрицы L5:	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000075	REG016	M4B1R2P00032	M4B1R2U00038	Journey. Value.	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000076	REG016	M4B1R2P00032	M4B1R2U00038	Агент ценообразования Агент коммуникаций Агент рекламы Дживио Экспресс Дашборд SEO Pro Логистика Аналитика Ozon События Аналитика товарной матрицы L5:	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000077	REG016	M4B1R2P00032	M4B1R2U00038	Агент ценообразования Агент коммуникаций Агент рекламы Дживио Экспресс Дашборд SEO Pro Логистика Аналитика Ozon События Аналитика товарной матрицы L5:	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000078	REG016	M4B1R2P00032	M4B1R2U00038	Партнёрам Вакансии О компании Контакты FAQ Рассылки L9:	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000079	REG016	M4B1R2P00032	M4B1R2U00038	Агент ценообразования Агент коммуникаций Агент рекламы Дживио Экспресс Дашборд SEO Pro Логистика Аналитика Ozon События Аналитика товарной матрицы L5:	https://jvo.ru/about ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000080	REG016	M4B1R2P00033	M4B1R2U00039	Модули аналитики	https://jvo.ru/about_jvo ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000081	REG016	M4B1R2P00033	M4B1R2U00039	Агент рекламы	https://jvo.ru/about_jvo ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000082	REG016	M4B1R2P00033	M4B1R2U00039	Модуль SEO-PRO	https://jvo.ru/about_jvo ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000083	REG016	M4B1R2P00033	M4B1R2U00039	Планировщик поставок	https://jvo.ru/about_jvo ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000084	REG016	M4B1R2P00033	M4B1R2U00039	Агент ценообразования	https://jvo.ru/about_jvo ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000085	REG016	M4B1R2P00033	M4B1R2U00039	Агент коммуникаций	https://jvo.ru/about_jvo ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000086	REG016	M4B1R2P00034	M4B1R2U00040	ИИ-агент для отзывов на Wildberries и Ozon | Дживио	https://jvo.ru/agent-communication ; observed title/heading/visible text	TASK_PHRASE	reviews_support	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000087	REG016	M4B1R2P00034	M4B1R2U00040	ИИ-агент для отзывов на Wildberries и Ozon | Дживио	https://jvo.ru/agent-communication ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000088	REG016	M4B1R2P00035	M4B1R2U00041	Агент ценообразования для Wildberries и Ozon | Управление ценами на базе ИИ — Дживио	https://jvo.ru/agent-prices ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
