candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B1C00333	REG023	M4B1P0209	работа с карточкой и контентом товара	https://mayak.bz/seo ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00334	REG023	M4B1P0210	остатки, поставки и прогноз запасов	https://mayak.bz/bonus ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00335	REG037	M4B1P0211	остатки, поставки и прогноз запасов	https://sellerden.ru/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00336	REG037	M4B1P0211	аналитика показателей продавца	https://sellerden.ru/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00337	REG037	M4B1P0212	работа с карточкой и контентом товара	https://sellerden.ru/sellerden/audit-marketplace/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00338	REG037	M4B1P0213	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00339	REG037	M4B1P0214	ценообразование и репрайсинг	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00340	REG037	M4B1P0215	аналитика показателей продавца	https://sellerden.ru/sellerden/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00341	REG037	M4B1P0216	работа с карточкой и контентом товара	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/vedenie/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00342	REG037	M4B1P0216	ценообразование и репрайсинг	https://sellerden.ru/sellerden/soprovozhdenie-dlya-marketpleysov/vedenie/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00343	REG037	M4B1P0217	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/unit-economic/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00344	REG037	M4B1P0218	аналитика показателей продавца	https://sellerden.ru/sellerden/infografika/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00345	REG037	M4B1P0219	ценообразование и репрайсинг	https://sellerden.ru/sellercow/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00346	REG037	M4B1P0220	работа с карточкой и контентом товара	https://sellerden.ru/sellercow/otgruzka-na-sklad-marketplejsov/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00347	REG037	M4B1P0220	остатки, поставки и прогноз запасов	https://sellerden.ru/sellercow/otgruzka-na-sklad-marketplejsov/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00348	REG037	M4B1P0221	работа с отзывами и вопросами	https://sellerden.ru/sellercow/upakovka/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00349	REG037	M4B1P0222	аналитика показателей продавца	https://sellerden.ru/sellercow/otvetstvennoe-hranenie-na-marketplejse/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00350	REG037	M4B1P0223	аналитика и автоматизация рекламы	https://sellerden.ru/sellerbat/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00351	REG037	M4B1P0224	поисковая и нишевая аналитика	https://sellerden.ru/sellercow/sertification/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00352	REG037	M4B1P0225	аналитика показателей продавца	https://sellerden.ru/sellerden/trademark-registration/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00353	REG037	M4B1P0226	работа с карточкой и контентом товара	https://sellerden.ru/sellercat/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00354	REG037	M4B1P0226	остатки, поставки и прогноз запасов	https://sellerden.ru/sellercat/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00355	REG037	M4B1P0227	поисковая и нишевая аналитика	https://sellerden.ru/sellerfox/statistika-prodazh-na-marketpleysah/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00356	REG037	M4B1P0227	остатки, поставки и прогноз запасов	https://sellerden.ru/sellerfox/statistika-prodazh-na-marketpleysah/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00357	REG037	M4B1P0228	поисковая и нишевая аналитика	https://sellerden.ru/sellerfox/top-tovarov-na-marketpleysah/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00358	REG037	M4B1P0229	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerfox/popular-brands/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00359	REG037	M4B1P0230	остатки, поставки и прогноз запасов	https://sellerden.ru/sellerpanda/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00360	REG037	M4B1P0231	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerpig/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00361	REG037	M4B1P0232	аналитика показателей продавца	https://sellerden.ru/sellerowl/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00362	REG037	M4B1P0233	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/chto-prodavat/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00363	REG037	M4B1P0233	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/chto-prodavat/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00364	REG037	M4B1P0234	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-na-marketpleyse/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00365	REG037	M4B1P0234	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-na-marketpleyse/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00366	REG037	M4B1P0235	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-po-marketpleysam/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00367	REG037	M4B1P0235	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-po-marketpleysam/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00368	REG037	M4B1P0236	подключение ИИ и сервисов к маркетплейсу	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-ozon/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00369	REG037	M4B1P0236	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-ozon/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00370	REG037	M4B1P0237	подключение ИИ и сервисов к маркетплейсу	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-wildberries/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00371	REG037	M4B1P0237	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-wildberries/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00372	REG037	M4B1P0238	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-yandeks-market/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00373	REG037	M4B1P0238	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-yandeks-market/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00374	REG037	M4B1P0239	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-magnit-market/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00375	REG037	M4B1P0239	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-magnit-market/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00376	REG037	M4B1P0240	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00377	REG037	M4B1P0240	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00378	REG037	M4B1P0241	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerowl/courses/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00379	REG037	M4B1P0242	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-dinamiki-nishi/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00380	REG037	M4B1P0242	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-dinamiki-nishi/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00381	REG037	M4B1P0243	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerpanda/faq/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00382	REG037	M4B1P0244	аналитика показателей продавца	https://sellerden.ru/sellerfox/analitika-wildberries/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00383	REG037	M4B1P0245	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/chto-prodavat/chto-prodavat-letom/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00384	REG037	M4B1P0245	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/chto-prodavat/chto-prodavat-letom/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00385	REG037	M4B1P0246	поисковая и нишевая аналитика	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-tovara/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00386	REG037	M4B1P0246	финансовые отчёты и прибыль селлера	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-tovara/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00387	REG049	M4B1P0247	аналитика показателей продавца	https://torgstat.ru/blog ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00388	REG049	M4B1P0248	финансовые отчёты и прибыль селлера	https://torgstat.ru/lp/finance-reports ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00389	REG049	M4B1P0248	помощь по кабинету и процедурам продавца	https://torgstat.ru/lp/finance-reports ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00390	REG060	M4B1P0249	ценообразование и репрайсинг	https://zinaida.pro/faq/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
